StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,pid,pid.check,VAL2,hear_about_study,id
2022-11-10 17:44:21,2022-11-10 17:44:49,0,69.196.45.186,100,28,1,2022-11-10 17:44:49,R_3ELskfQcu9AX46g,,,,,32.8595,-117.2124,anonymous,EN,A16147335,A16147335,1,2,31773
2022-11-11 10:10:26,2022-11-11 10:11:00,0,76.176.203.155,100,33,1,2022-11-11 10:11:01,R_oY8u3D60Mbj4oPn,,,,,32.8425,-117.2484,anonymous,EN,A16240071,A16240071,4,2,37960
2022-11-11 14:42:41,2022-11-11 14:43:42,0,104.185.188.80,100,61,1,2022-11-11 14:43:42,R_BGkactszGRMW2Zz,,,,,32.9511,-117.2241,anonymous,EN,A15819221,A15819221,1,2,34225
2022-11-11 10:43:54,2022-11-11 17:16:30,0,172.56.241.156,100,23556,1,2022-11-11 17:16:31,R_2643TSHjcImzvKh,,,,,39.7436,-86.1158,anonymous,EN,A17237924,A17237924,1,2,44037
2022-11-11 17:57:59,2022-11-11 17:59:27,0,76.176.207.10,100,88,1,2022-11-11 17:59:28,R_3fUh7UPqNtToxpE,,,,,32.8425,-117.2484,anonymous,EN,A17653150,A17653150,1,2,45835
2022-11-11 20:04:57,2022-11-11 20:05:37,0,99.13.56.243,100,39,1,2022-11-11 20:05:38,R_1Fh3541RqggCXlv,,,,,32.9167,-117.0903,anonymous,EN,A17224745,A17224745,1,2,45938
2022-11-12 10:42:23,2022-11-12 10:43:07,0,107.77.227.35,100,43,1,2022-11-12 10:43:07,R_VPtzRVw1kLcQgiB,,,,,34.0544,-118.244,anonymous,EN,A16433625,A16433625,1,2,38164
2022-11-12 11:18:29,2022-11-12 11:19:17,0,67.52.154.67,100,48,1,2022-11-12 11:19:18,R_ePrDdoQX78SmC89,,,,,32.8246,-117.1971,anonymous,EN,A17167921,A17167921,4,2,43347
2022-11-12 13:05:51,2022-11-12 13:06:39,0,45.16.224.41,100,48,1,2022-11-12 13:06:40,R_125rWTtjBqpXYR4,,,,,32.6387,-117.0801,anonymous,EN,A17595907,A17595907,1,2,45872
2022-11-12 14:10:46,2022-11-12 14:11:50,0,172.249.244.37,100,63,1,2022-11-12 14:11:50,R_51t3GV3ujx5RwvT,,,,,33.8778,-118.2137,anonymous,EN,A17529694,A17529694,1,2,45287
2022-11-12 14:32:52,2022-11-12 14:33:59,0,128.54.185.40,100,67,1,2022-11-12 14:34:00,R_3IXgCRtGZHa9LxE,,,,,34.1332,-118.0325,anonymous,EN,A17586312,A17586312,1,2,45325
2022-11-12 15:18:16,2022-11-12 15:19:05,0,70.95.175.59,100,49,1,2022-11-12 15:19:06,R_2qCy9UmVG0Ji0RB,,,,,32.8595,-117.2124,anonymous,EN,A16422688,A16422688,4,2,36740
2022-11-12 17:14:43,2022-11-12 17:15:10,0,104.177.119.172,100,26,1,2022-11-12 17:15:10,R_2fHX6w665x4axXQ,,,,,32.8595,-117.2124,anonymous,EN,A16670511,A16670511,1,2,44411
2022-11-12 18:50:07,2022-11-12 18:51:15,0,99.46.93.198,100,67,1,2022-11-12 18:51:15,R_1nTHDukKwidUbkt,,,,,32.7638,-117.07,anonymous,EN,A17564482,A17564482,1,2,45692
2022-11-12 21:29:56,2022-11-12 21:30:51,0,47.149.82.99,100,55,1,2022-11-12 21:30:52,R_1DpsAOpWvk7GsKL,,,,,33.4948,-117.0954,anonymous,EN,A17204009,A17204009,1,2,41308
2022-11-13 00:38:45,2022-11-13 00:40:08,0,72.197.55.125,100,82,1,2022-11-13 00:40:10,R_24druenUneTJcvm,,,,,33.1955,-117.2862,anonymous,EN,A17105038,A17105038,4,2,42688
2022-11-13 11:49:21,2022-11-13 11:58:53,0,99.76.230.114,100,572,1,2022-11-13 11:58:54,R_2uybjN48K61QoJN,,,,,32.8595,-117.2124,anonymous,EN,A17196509,A17196509,1,2,41265
2022-11-13 12:50:40,2022-11-13 12:51:46,0,70.95.190.129,100,66,1,2022-11-13 12:51:47,R_1pogSwH43ujFW28,,,,,32.9661,-117.1202,anonymous,EN,A15772134,A15772134,1,2,39747
2022-11-13 16:44:54,2022-11-13 16:49:38,0,108.253.176.229,100,284,1,2022-11-13 16:49:39,R_vVv1pqZKYVE62yd,,,,,32.8595,-117.2124,anonymous,EN,A16322636,A16322636,1,2,36049
2022-11-14 11:46:26,2022-11-14 11:47:42,0,108.199.251.77,100,76,1,2022-11-14 11:47:43,R_1dbj8uYl21Iej55,,,,,32.7405,-117.0935,anonymous,EN,A97017052,A97017052,1,2,40453
2022-11-14 15:06:47,2022-11-14 15:07:15,0,72.220.143.44,100,28,1,2022-11-14 15:07:16,R_2xVnFOghhM3Xe38,,,,,32.7916,-116.971,anonymous,EN,A16210222,A16210222,1,2,40207
2022-11-14 19:47:23,2022-11-14 19:47:54,0,76.176.150.86,100,31,1,2022-11-14 19:47:56,R_WljLv7IT6MCCO2d,,,,,32.8595,-117.2124,anonymous,EN,A15876742,A15876742,1,2,32468
2022-11-15 11:57:15,2022-11-15 11:58:20,0,128.54.153.154,100,64,1,2022-11-15 11:58:21,R_1jJ6Nw7hoeNLmPF,,,,,32.8509,-117.2722,anonymous,EN,A17382145,A17382145,1,2,46038
2022-11-08 13:25:10,2022-11-08 13:25:16,0,132.239.28.71,14,5,0,2022-11-15 13:25:20,R_3PvgRc3KGByoA5k,,,,,,,anonymous,EN,,,,,43979
2022-11-15 17:22:50,2022-11-15 17:25:59,0,169.234.34.43,100,189,1,2022-11-15 17:26:00,R_20UJrjQmfv3aB4N,,,,,33.6454,-117.8419,anonymous,EN,A17160239,A17160239,1,2,45387
2022-11-15 19:44:51,2022-11-15 19:46:17,0,76.88.52.19,100,85,1,2022-11-15 19:46:17,R_BrgoAVE5svvGS1H,,,,,32.8425,-117.2484,anonymous,EN,A15589032,A15589032,1,2,31295
2022-11-16 12:45:36,2022-11-16 12:47:29,0,69.196.41.150,100,113,1,2022-11-16 12:47:30,R_BXTaaqDp71Qk2fn,,,,,32.7794,-117.1366,anonymous,EN,A16274020,A16274020,1,2,36944
2022-11-16 14:05:00,2022-11-16 14:06:10,0,128.54.177.215,100,69,1,2022-11-16 14:06:11,R_32WOqXovgb85K7n,,,,,32.8509,-117.2722,anonymous,EN,A17352180,A17352180,4,2,46020
2022-11-16 16:38:23,2022-11-16 16:39:39,0,70.95.166.206,100,76,1,2022-11-16 16:39:40,R_Thiv7rk83UAOhs5,,,,,32.8595,-117.2124,anonymous,EN,A16425649,A16425649,1,2,37093
2022-11-16 19:42:02,2022-11-16 19:43:05,0,69.196.32.159,100,63,1,2022-11-16 19:43:06,R_3s1ezh8NtAmvCrv,,,,,32.7258,-116.9933,anonymous,EN,A17220479,A17220479,1,2,40706
2022-11-17 11:00:13,2022-11-17 11:00:56,0,76.167.211.34,100,43,1,2022-11-17 11:00:56,R_3kbuMNQJFMywcD4,,,,,32.8595,-117.2124,anonymous,EN,A17590647,A17590647,1,1,45394
2022-11-18 10:13:43,2022-11-18 10:14:23,0,72.197.36.104,100,39,1,2022-11-18 10:14:23,R_3O1WPsM8wGJXYz1,,,,,32.6387,-117.0801,anonymous,EN,A17075094,A17075094,1,2,46237
2022-11-18 10:25:53,2022-11-18 10:27:07,0,128.54.46.6,100,73,1,2022-11-18 10:27:08,R_1OrAnVxuav8Nc9k,,,,,32.8509,-117.2722,anonymous,EN,A16486570,A16486570,1,2,37550
2022-11-18 10:55:42,2022-11-18 10:56:54,0,70.95.161.123,100,71,1,2022-11-18 10:56:54,R_2e9iLeVWJYZEsGK,,,,,32.8595,-117.2124,anonymous,EN,A15592519,A15592519,1,2,45886
2022-11-18 13:16:26,2022-11-18 13:17:04,0,128.54.145.192,100,37,1,2022-11-18 13:17:04,R_3qCCG0xyWfFHNzl,,,,,33.6416,-117.6898,anonymous,EN,A17364453,A17364453,1,2,44821
2022-11-18 18:26:15,2022-11-18 18:27:03,0,128.54.161.183,100,48,1,2022-11-18 18:27:04,R_3Ia7evmh9aiOwA4,,,,,32.8509,-117.2722,anonymous,EN,A17371586,A17371586,1,2,44895
2022-11-21 10:02:16,2022-11-21 10:02:45,0,99.50.205.204,100,28,1,2022-11-21 10:02:46,R_1P0qEGBVBY3e9bj,,,,,32.9511,-117.2241,anonymous,EN,A17186469,A17186469,1,2,45898
2022-11-21 10:24:18,2022-11-21 10:24:57,0,68.229.35.233,100,38,1,2022-11-21 10:24:57,R_2Yu2VMJMdcui62j,,,,,36.0383,-115.1446,anonymous,EN,A16420810,A16420810,4,2,41572
2022-11-21 11:39:18,2022-11-21 11:40:00,0,107.132.35.33,100,42,1,2022-11-21 11:40:02,R_3DoL42Vt0mELI8K,,,,,32.8595,-117.2124,anonymous,EN,A16640490,A16640490,1,2,39157
2022-11-22 11:18:54,2022-11-22 11:19:39,0,172.58.22.147,100,45,1,2022-11-22 11:19:40,R_1l4WARLJr2XjWt4,,,,,33.7697,-117.8906,anonymous,EN,A16285734,A16285734,1,2,42758
2022-11-22 17:30:11,2022-11-22 17:32:12,0,172.58.22.236,100,121,1,2022-11-22 17:32:15,R_1Dwml4erMwIbpJP,,,,,33.7697,-117.8906,anonymous,EN,A17288655,A17288655,1,2,45947
2022-11-23 13:35:36,2022-11-23 13:37:38,0,76.88.105.214,100,121,1,2022-11-23 13:37:39,R_2VL0WyoxrhanVAZ,,,,,32.8246,-117.1971,anonymous,EN,A17231498,A17231498,1,2,45447
2022-11-23 14:00:53,2022-11-23 14:01:54,0,47.146.161.45,100,60,1,2022-11-23 14:01:54,R_1im8agnPg9Ke4kF,,,,,33.7188,-118.0033,anonymous,EN,A17269798,A17269798,1,2,44791
2022-11-24 13:11:32,2022-11-24 13:12:15,0,66.75.45.121,100,43,1,2022-11-24 13:12:15,R_eED8qZXKZebRNtL,,,,,32.7967,-117.1367,anonymous,EN,A17625765,A17625765,1,2,45073
2022-11-25 12:00:16,2022-11-25 12:00:49,0,47.156.53.68,100,32,1,2022-11-25 12:00:49,R_1QK3RA2eOPsdVXG,,,,,33.7957,-116.9353,anonymous,EN,A17114305,A17114305,1,2,43866
2022-11-25 13:49:27,2022-11-25 13:49:57,0,128.54.157.16,100,30,1,2022-11-25 13:49:58,R_0vSMyIccvUQ6G8p,,,,,32.8509,-117.2722,anonymous,EN,A17178122,A17178122,1,2,40441
2022-11-25 16:25:00,2022-11-25 16:25:41,0,108.253.179.155,100,40,1,2022-11-25 16:25:41,R_3pgRcIR2hI6wtE8,,,,,32.8595,-117.2124,anonymous,EN,A16306812,A16306812,1,2,36598
2022-11-26 10:02:23,2022-11-26 10:02:57,0,24.205.121.37,100,33,1,2022-11-26 10:02:57,R_3kGJbdLBSHVMR1m,,,,,33.8321,-118.1739,anonymous,EN,A16633865,A16633865,1,2,36287
2022-11-26 10:23:45,2022-11-26 10:24:35,0,70.227.90.29,100,49,1,2022-11-26 10:24:36,R_2ypwBFenYuf34c6,,,,,34.0675,-118.3521,anonymous,EN,A17632370,A17632370,1,2,45145
2022-11-26 13:07:30,2022-11-26 13:07:52,0,69.181.127.177,100,21,1,2022-11-26 13:07:52,R_2SGoICC1tH6GRPp,,,,,37.3417,-121.9753,anonymous,EN,A16217374,A16217374,4,2,36887
2022-11-26 23:54:12,2022-11-26 23:54:57,0,76.167.218.62,100,44,1,2022-11-26 23:54:58,R_3ik7OLBCvWkyAEG,,,,,32.8595,-117.2124,anonymous,EN,A17155299,A17155299,1,2,41873
2022-11-27 12:32:07,2022-11-27 12:33:21,0,71.142.244.232,100,74,1,2022-11-27 12:33:22,R_3nC3NYLjkU4z6DX,,,,,32.8595,-117.2124,anonymous,EN,A15853813,A15853813,1,2,35385
2022-11-27 13:59:13,2022-11-27 13:59:35,0,70.179.14.188,100,21,1,2022-11-27 13:59:36,R_51oVlyMlms55Elz,,,,,32.7936,-117.0689,anonymous,EN,A17172056,A17172056,1,2,42662
2022-11-27 21:47:02,2022-11-27 21:48:02,0,71.142.244.30,100,59,1,2022-11-27 21:48:06,R_1JDQ1ipaot9pFJu,,,,,32.8595,-117.2124,anonymous,EN,A15914782,A15914782,4,2,38217
2022-11-27 23:46:23,2022-11-27 23:47:22,0,128.54.146.64,100,58,1,2022-11-27 23:47:22,R_24NtlgOeRVzRXJA,,,,,32.8509,-117.2722,anonymous,EN,A16729003,A16729003,1,2,43111
2022-11-28 13:52:27,2022-11-28 13:52:56,0,68.252.127.212,100,29,1,2022-11-28 13:52:57,R_2viU89Zktcbb7jQ,,,,,32.8595,-117.2124,anonymous,EN,A17144512,A17144512,1,2,43655
2022-11-28 22:18:20,2022-11-28 22:19:31,0,23.243.81.129,100,70,1,2022-11-28 22:19:31,R_3FQJM8sKBHlxxfv,,,,,33.7443,-116.9764,anonymous,EN,A17571059,A17571059,1,2,45240
2022-11-29 10:19:23,2022-11-29 10:21:41,0,128.54.187.246,100,137,1,2022-11-29 10:21:42,R_DqkfAAuM9B6elvr,,,,,32.8509,-117.2722,anonymous,EN,A16780473,A16780473,1,2,46037
2022-11-29 10:26:59,2022-11-29 10:27:33,0,137.110.37.212,100,33,1,2022-11-29 10:27:33,R_3EZjZLkKpuf4TXN,,,,,32.8595,-117.2124,anonymous,EN,A16124396,A16124396,1,2,35461
2022-11-29 10:59:13,2022-11-29 11:00:11,0,69.196.46.112,100,58,1,2022-11-29 11:00:12,R_3DckvwueED35BaQ,,,,,32.8595,-117.2124,anonymous,EN,A17581980,A17581980,4,2,46046
2022-11-29 13:16:10,2022-11-29 13:16:43,0,128.54.46.193,100,32,1,2022-11-29 13:16:44,R_3fDFJY1iEPUL6MS,,,,,32.8509,-117.2722,anonymous,EN,"A16896946 ","A16896946 ",1,2,40440
2022-11-29 16:17:37,2022-11-29 16:18:30,0,128.54.152.228,100,53,1,2022-11-29 16:18:31,R_DwxlCnI7XEu1WiB,,,,,32.8509,-117.2722,anonymous,EN,A15855843,A15855843,1,2,31235
2022-11-29 17:38:17,2022-11-29 17:38:43,0,76.167.188.8,100,26,1,2022-11-29 17:38:43,R_QcxOKkDtbN0yPzH,,,,,32.8595,-117.2124,anonymous,EN,A17013759,A17013759,4,2,45381
2022-11-29 18:38:10,2022-11-29 18:39:15,0,128.54.35.242,100,64,1,2022-11-29 18:39:15,R_2TAG88EJf8utqIR,,,,,32.8919,-117.2035,anonymous,EN,A16894677,A16894677,1,2,40348
